產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
其他電子,三聯,5493,0.079770295,4.98,6.578643579,0.152024458,0.071833442,0.055677105,0.04616142,0.081415503,0.807839033,0.035254082,13.66333333,1.206857143,20.57142857,71.59090909,1.820834747,4.4,80.74467213,9.24816589,85.52857232
其他電子,聖暉,5536,0.181044508,17.65333333,19.25675243,0.194242632,0.131162424,0.081101979,0.065428676,0.112879264,1.043686771,0.047450588,16.39666667,1.916046873,12.25462304,134.8870968,2.06853175,12.4,454.932377,168.1091177,28260.67545
其他電子,亞翔,6139,0.175452016,11.99,35.63169623,0.097328864,0.072515961,0.055679,0.094842967,0.136557899,1.038001415,0.041714931,41.15666667,2.490832481,11.82541377,88.92207792,3.181138346,23.1,268.9344262,51.85645948,2689.09239
其他電子,耕興,6146,0.263617284,14.27666667,10.67987332,0.5283138,0.355470493,0.300152096,0.046899827,0.113192565,0.664917281,0.066292738,2.233333333,3.78633077,17.92417062,59.93137255,1.314447353,10.2,189.1393443,17.92700819,321.3776226
其他電子,晉倫,6151,0.086937045,1.633333333,2.193939394,0.20358031,0.06800271,0.050851544,0.055225915,0.05349242,0.968911296,-0.001733496,-10.79,1.875585938,23.59459459,18.61818182,1.629008387,5.5,36.41577869,9.091915586,82.66292902
其他電子,萬潤,6187,0.186130318,7.473333333,2.882264378,0.496014237,0.17837063,0.224858039,0.026766486,0.08375939,0.564253749,0.056992904,99.71333333,4.352646923,21.6321208,72.41111111,1.476328073,9,375.2069672,65.90897508,4343.992997
其他電子,巨路,6192,0.141725308,9.11,4.445455771,0.31559193,0.158888147,0.131925322,0.056735125,0.121294214,0.67900215,0.064559089,7.826666667,1.476943934,10.39503817,73.76041667,1.648309464,9.6,105.2364754,6.125634382,37.52339658
其他電子,帆宣,6196,0.20644489,10.41333333,10.21271593,0.095712743,0.045370825,0.041152096,0.042380398,0.127430344,1.422122374,0.085049945,21.89666667,2.583951439,17.29306488,59.83084577,4.013154501,20.1,177.6393443,37.39920678,1398.700668
其他電子,亞弘電,6201,0.143388191,4.343333333,2.805243446,0.247002061,0.126366435,0.116332008,0.075080188,0.098139979,0.906364026,0.023059791,-4.176666667,1.864584207,12.81196581,32.15730337,1.319508722,8.9,58.54590164,4.38225279,19.20413951
其他電子,和椿,6215,0.104560908,1.88,3.212851406,0.298816987,0.06839774,0.100838291,0.047845098,0.072729234,0.749728169,0.024884136,5.153333333,2.880555923,24.85308057,18.20481928,1.327847268,8.3,98.88401639,25.87794616,669.6680974
其他電子,元山,6275,0.166412466,3.25,3.317353138,0.175972547,0.037868078,0.063484685,0.061803565,0.100680861,1.146350536,0.038877296,-0.463333333,2.49001224,18.41114983,21.22077922,2.189079563,7.7,45.00102459,4.586221197,21.03342487
其他電子,淳安,6283,0.019961138,-0.346666667,0.80952381,0.078279935,-0.102577266,-0.026887791,0,0.018899482,0.539017754,0.018899482,-11.92,2.096206724,36.90909091,13.55782313,1.493110758,14.7,26.06905738,3.412946715,11.64820528
其他電子,旭隼,6409,0.508211175,46.85,45.19157088,0.31227587,0.225087376,0.199537668,0.025330988,0.080056638,1.399233031,0.05472565,12.59666667,15.72124786,37.27841263,114.1264368,1.754087603,8.7,1540.155738,367.952717,135389.202
其他電子,迅得,6438,0.16162242,8.643333333,1.526206616,0.278955153,0.118988796,0.114021251,0.048437055,0.106027211,0.723030146,0.057590156,2.143333333,2.158040665,18.36173001,64.92,1.85015632,7.5,185.9077869,23.08533777,532.9328198
其他電子,啟發電,6512,0.01799591,-0.343333333,0.186666667,0.207780867,-0.100566893,-0.038267584,0.001832637,0.017141779,0.5654091,0.015309142,6.95,1.544117647,0,14.96,1.122555411,2.5,21.58442623,3.367318003,11.33883053
