產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
通信網路,亞元,6109,0.042288029,-0.066666667,1.276917785,0.219378415,-0.030931435,-0.020273228,0.021023499,0.035831601,0.860110201,0.014808101,-14.91666667,1.486905132,0,9.455882353,1.462857143,6.8,11.36307377,1.609164079,2.589409032
通信網路,富爾特,6136,0.030421414,0.876666667,1.066091954,0.184217651,-0.073369027,0.19578419,0.058428594,0.048429555,0.146039916,-0.00999904,-6.11,0.754380165,25.35555556,30.25,1.031886024,11.6,23.41946721,0.907116425,0.822860209
通信網路,友勁,6142,0.009951812,-0.106666667,-0.171198389,0.056669522,-0.126315159,-0.022926653,0.007727432,0.010090969,0.473106857,0.002363537,-14.20333333,1.158609097,0,9.166163142,1.35650768,33.1,10.4002459,1.195558972,1.429361256
通信網路,振曜,6143,0.117538252,5.28,7.721024768,0.207744522,0.09254121,0.068361835,0.05373847,0.066847716,0.9716275,0.013109246,10.12666667,2.021589992,15.89358799,57.62790698,1.613633815,8.6,122.4282787,11.72418184,137.4564398
通信網路,百一,6152,0.030965392,0.153333333,1.549603175,0.167303776,-0.039468933,0.003716982,0,0.029360967,0.916479459,0.029360967,-12.35,1.493581395,0,8.958333333,1.854678169,16.8,11.20463115,2.451265455,6.008702333
通信網路,華電網,6163,0.04668318,0.803333333,-0.923294215,0.208916154,0.01733555,0.019013988,0.018001958,0.043734491,1.030274374,0.025732533,-3.54,1.279495865,24.77419355,18.0070922,2.287560582,14.1,22.44672131,1.634985782,2.673178506
通信網路,統振,6170,0.159387358,2.953333333,-0.552938194,0.284638701,0.084158735,0.106807569,0.061241054,0.079032059,0.690936984,0.017791005,0.993333333,2.564242733,15.2920354,20.21649485,2.196063395,9.7,50.40040984,3.081328984,9.494588309
通信網路,萬泰科,6190,0.118375111,2.26,3.070398178,0.16391695,0.064855408,0.04464263,0.048155444,0.076473144,1.27048346,0.0283177,5.196666667,1.601743892,15.93421053,22.68152866,1.924048683,15.7,38.44713115,4.214240991,17.75982713
通信網路,居易,6216,0.1107103,2.06,1.58538733,0.468846477,0.146787269,0.205949653,0.059548786,0.06493352,0.499049001,0.005384734,11.60666667,2.036417594,14.19444444,20.07446809,1.109841093,9.4,36.06004098,5.746800111,33.02571152
通信網路,豪勉,6218,0.017078244,-0.293333333,-0.526041667,0.228044767,-0.024101437,-0.014096475,0.006827803,0.013405005,0.593015627,0.006577202,11.12666667,1.985641026,0,14.015625,1.934623431,6.4,23.99897541,4.688619987,21.98315738
通信網路,易通展,6241,0.002857143,-0.663333333,-0.765891473,0.083567008,-0.126143116,-0.040031803,0,0.002538071,1.296196821,0.002538071,79.97333333,2.078787879,0,7.408163265,1.492734478,4.9,14.6022541,2.656687548,7.057988725
通信網路,立端,6245,0.201879592,7.396666667,8.01920904,0.332702247,0.130302736,0.111925908,0.047366211,0.130817599,0.967256688,0.083451387,0.703333333,2.304862221,15.87213115,42.00684932,1.534641739,14.6,88.77909836,11.07859379,122.7352403
通信網路,普萊德,6263,0.309849895,7.913333333,7.486772487,0.447935465,0.315058597,0.283883794,0.065020033,0.090777856,0.881786606,0.025757824,9.886666667,5.887629758,18.82113821,27.52380952,1.296875,6.3,152.3196721,8.719583364,76.03113405
通信網路,啟碁,6285,0.142397529,8.056666667,1.649787078,0.121945506,0.03661439,0.035524195,0.050663627,0.096573262,1.630309481,0.045909635,19.15666667,2.056739307,19.07575758,67.33473684,2.314056598,47.5,125.8237705,11.05409857,122.1930952
通信網路,瑞祺電通,6416,0.102623574,4.916666667,2.762557078,0.23567918,0.090686404,0.079692709,0.03100398,0.068037044,0.83330998,0.037033064,-2.423333333,2.522431991,28.22666667,50.35616438,1.527330304,7.3,106.0077869,21.87785915,478.640721
通信網路,韋僑,6417,0.124088175,4.29,-0.603174603,0.30415957,0.144291734,0.136111665,0.023112722,0.083387785,0.580384622,0.060275063,11.29333333,2.715652174,23.93103448,38.33333333,1.766987179,4.2,97.12663934,14.66954473,215.1955426
通信網路,統新,6426,0.023219814,-1.31,0.871794872,0.173758565,-0.268717772,-0.149833785,0.014603815,0.01303716,0.330868797,0.003273441,-10.22333333,2.846837161,0,24.56410256,1.114327062,3.9,75.76639344,7.943665962,63.10182891
